Vehicle_ID,Vehicle_Model,Manufacturer,Manufacturing_Year,Battery_Capacity,Battery_State_of_Health,Charging_Start_Time,Charging_End_Time,Charging_Duration,Charging_Station,Charging_Type,Temperature,Energy_Consumed,Distance_Travelled,Charging_Cost,Fleet_ID,Location,Charging_Status,Maintenance_Status,Driver_ID,Weather,Battery_Temperature,Distance_Travelled_km,Efficiency_kWh_100km,Degradation_Status
EV3147,Tata Nexon EV,Tata,2023,40,94.5,2034-08-20 00:00:00,2034-08-20 00:33:00,0.55,Bangalore Station 2,Fast,37,24.2,218.0,290.39999999999998,Eco Drive,Bangalore,Completed,Good,D3147,Sunny,22.5,76.0,26.32,Healthy
EV3148,Mahindra XUV400,Mahindra,2023,39,93.6,2034-08-21 12:00:00,2034-08-21 12:48:00,0.8,Mysore Station 2,Normal,38,15.0,338.0,180,Eco Drive,Mysore,Completed,Good,D3148,Sunny,22.5,76.0,26.32,Healthy
EV3149,Tata Punch EV,Tata,2023,35,94.2,2034-08-22 14:30:00,2034-08-22 15:11:00,0.68,Mysore Station 2,Fast,39,28.7,275.0,344.4,Green Mobility,Mysore,Completed,Good,D3149,Cloudy,22.5,76.0,26.32,Healthy
EV3150,Tata Punch EV,Tata,2023,35,95.2,2034-08-23 14:00:00,2034-08-23 14:51:00,0.85,Mysore Station 2,Normal,30,15.9,207.0,190.8,Eco Drive,Mysore,Completed,Good,D3150,Rainy,22.5,76.0,26.32,Healthy
EV3151,Kia EV6,Kia,2023,77,95.9,2034-08-24 23:15:00,2034-08-25 01:25:00,2.17,Hubli Station 2,Normal,35,38.5,288.0,462,Green Mobility,Hubli,Completed,Good,D3151,Rainy,22.5,76.0,26.32,Healthy
EV3152,MG ZS EV,MG,2023,50,94.1,2034-08-25 07:30:00,2034-08-25 08:04:00,0.57,Hubli Station 2,Normal,35,11.8,61.0,141.6,EV Fleet India,Hubli,Completed,Good,D3152,Cloudy,22.5,76.0,26.32,Healthy
EV3153,Tata Punch EV,Tata,2023,35,91.6,2034-08-26 14:00:00,2034-08-26 14:22:00,0.37,Mangalore Station 1,Fast,37,19.9,335.0,238.8,Eco Drive,Mangalore,Completed,Good,D3153,Rainy,22.5,76.0,26.32,Healthy
EV3154,MG Comet EV,MG,2023,17,94.9,2034-08-27 20:45:00,2034-08-27 20:57:00,0.2,Bangalore Station 1,Fast,32,9.5,154.0,114,Eco Drive,Bangalore,Completed,Good,D3154,Sunny,22.5,76.0,26.32,Healthy
EV3155,Kia EV6,Kia,2023,77,95.2,2034-08-28 23:15:00,2034-08-29 01:49:00,2.57,Bangalore Station 1,Normal,35,47.1,188.0,565.20000000000005,Eco Drive,Bangalore,Completed,Good,D3155,Cloudy,22.5,76.0,26.32,Healthy
EV3156,Tata Curvv EV,Tata,2023,55,95.3,2034-08-29 18:30:00,2034-08-29 19:06:00,0.6,Hubli Station 2,Fast,35,27.3,236.0,327.60000000000002,Premium Fleet,Hubli,Completed,Good,D3156,Rainy,22.5,76.0,26.32,Healthy
EV3157,MG ZS EV,MG,2023,50,93.1,2034-08-30 14:45:00,2034-08-30 15:24:00,0.65,Hubli Station 2,Fast,27,34.1,270.0,409.2,Green Mobility,Hubli,Completed,Good,D3157,Rainy,22.5,76.0,26.32,Healthy
EV3158,MG Comet EV,MG,2023,17,94.4,2034-08-31 15:15:00,2034-08-31 15:42:00,0.45,Mangalore Station 2,Normal,36,6.1,157.0,73.2,EV Fleet India,Mangalore,Completed,Good,D3158,Sunny,22.5,76.0,26.32,Healthy
EV3159,Kia EV6,Kia,2023,77,92.6,2034-09-01 18:45:00,2034-09-01 19:46:00,1.02,Bangalore Station 1,Fast,39,53.8,98.0,645.6,Green Mobility,Bangalore,Completed,Good,D3159,Sunny,22.5,76.0,26.32,Healthy
EV3160,Tata Punch EV,Tata,2023,35,95.7,2034-09-02 04:30:00,2034-09-02 04:49:00,0.32,Belagavi Station 1,Fast,35,19.1,69.0,229.2,Green Mobility,Belagavi,Completed,Good,D3160,Cloudy,22.5,76.0,26.32,Healthy
EV3161,BYD Seal,BYD,2023,82,96.0,2034-09-03 09:15:00,2034-09-03 09:47:00,0.53,Mysore Station 2,Fast,27,29.2,111.0,350.4,Green Mobility,Mysore,Completed,Good,D3161,Sunny,22.5,76.0,26.32,Healthy
EV3162,Tata Nexon EV,Tata,2023,40,96.1,2034-09-04 08:15:00,2034-09-04 08:41:00,0.43,Belagavi Station 2,Fast,27,22.2,323.0,266.39999999999998,Green Mobility,Belagavi,Completed,Good,D3162,Cloudy,22.5,76.0,26.32,Healthy
EV3163,Tata Curvv EV,Tata,2023,55,91.5,2034-09-05 00:15:00,2034-09-05 01:00:00,0.75,Hubli Station 1,Fast,27,41.5,176.0,498,Premium Fleet,Hubli,Completed,Good,D3163,Rainy,22.5,76.0,26.32,Healthy
EV3164,BYD Seal,BYD,2023,82,96.4,2034-09-06 08:00:00,2034-09-06 09:45:00,1.75,Mangalore Station 2,Normal,31,32.7,249.0,392.4,EV Fleet India,Mangalore,Completed,Good,D3164,Cloudy,22.5,76.0,26.32,Healthy
EV3165,BYD Atto 3,BYD,2023,60,95.3,2034-09-07 12:15:00,2034-09-07 12:46:00,0.52,Mysore Station 2,Fast,32,26.3,157.0,315.60000000000002,EV Fleet India,Mysore,Completed,Good,D3165,Sunny,22.5,76.0,26.32,Healthy
EV3166,Mahindra XUV400,Mahindra,2023,39,92.2,2034-09-08 17:30:00,2034-09-08 18:27:00,0.95,Bangalore Station 2,Normal,31,17.6,247.0,211.2,EV Fleet India,Bangalore,Completed,Good,D3166,Cloudy,22.5,76.0,26.32,Healthy
EV3167,MG Comet EV,MG,2023,17,97.3,2034-09-09 08:00:00,2034-09-09 08:14:00,0.23,Belagavi Station 2,Fast,28,10.1,100.0,121.2,Green Mobility,Belagavi,Completed,Good,D3167,Cloudy,22.5,76.0,26.32,Healthy
EV3168,MG Comet EV,MG,2023,17,94.3,2034-09-10 18:45:00,2034-09-10 18:57:00,0.2,Mangalore Station 1,Fast,29,7.7,109.0,92.4,Green Mobility,Mangalore,Completed,Good,D3168,Cloudy,22.5,76.0,26.32,Healthy
EV3169,Tata Curvv EV,Tata,2023,55,95.8,2034-09-11 17:30:00,2034-09-11 19:33:00,2.05,Hubli Station 1,Normal,37,37.4,169.0,448.8,Eco Drive,Hubli,Completed,Good,D3169,Rainy,22.5,76.0,26.32,Healthy
EV3170,MG Comet EV,MG,2023,17,93.0,2034-09-12 07:15:00,2034-09-12 07:23:00,0.13,Bangalore Station 2,Fast,35,8.0,348.0,96,City EV,Bangalore,Completed,Good,D3170,Rainy,22.5,76.0,26.32,Healthy
EV3171,BYD Seal,BYD,2023,82,95.9,2034-09-13 08:15:00,2034-09-13 08:49:00,0.57,Bangalore Station 2,Fast,34,31.0,216.0,372,Green Mobility,Bangalore,Completed,Good,D3171,Rainy,22.5,76.0,26.32,Healthy
EV3172,BYD Atto 3,BYD,2023,60,92.5,2034-09-14 17:15:00,2034-09-14 17:55:00,0.67,Mangalore Station 1,Fast,31,35.9,126.0,430.8,Eco Drive,Mangalore,Completed,Good,D3172,Rainy,22.5,76.0,26.32,Healthy
EV3173,MG ZS EV,MG,2023,50,94.2,2034-09-15 19:30:00,2034-09-15 21:12:00,1.7,Belagavi Station 1,Normal,30,29.1,234.0,349.2,Eco Drive,Belagavi,Completed,Good,D3173,Cloudy,22.5,76.0,26.32,Healthy
EV3174,Tata Curvv EV,Tata,2023,55,95.5,2034-09-16 00:15:00,2034-09-16 00:39:00,0.4,Mangalore Station 2,Fast,27,20.4,228.0,244.8,Premium Fleet,Mangalore,Completed,Good,D3174,Sunny,22.5,76.0,26.32,Healthy
EV3175,MG ZS EV,MG,2023,50,93.3,2034-09-17 12:15:00,2034-09-17 12:48:00,0.55,Hubli Station 1,Fast,34,22.7,248.0,272.39999999999998,City EV,Hubli,Completed,Good,D3175,Cloudy,22.5,76.0,26.32,Healthy
EV3176,BYD Atto 3,BYD,2023,60,97.3,2034-09-18 07:45:00,2034-09-18 08:40:00,0.92,Bangalore Station 1,Normal,32,15.4,92.0,184.8,Premium Fleet,Bangalore,Completed,Good,D3176,Cloudy,22.5,76.0,26.32,Healthy
EV3177,BYD Seal,BYD,2023,82,92.7,2034-09-19 14:00:00,2034-09-19 16:32:00,2.53,Hubli Station 1,Normal,28,45.0,148.0,540,EV Fleet India,Hubli,Completed,Good,D3177,Cloudy,22.5,76.0,26.32,Healthy
EV3178,Tata Punch EV,Tata,2023,35,97.0,2034-09-20 19:45:00,2034-09-20 19:58:00,0.22,Mysore Station 1,Fast,36,9.0,263.0,108,Premium Fleet,Mysore,Completed,Good,D3178,Cloudy,22.5,76.0,26.32,Healthy
EV3179,MG ZS EV,MG,2023,50,93.5,2034-09-21 14:45:00,2034-09-21 15:06:00,0.35,Hubli Station 2,Fast,38,12.6,293.0,151.19999999999999,City EV,Hubli,Completed,Good,D3179,Sunny,22.5,76.0,26.32,Healthy
EV3180,MG ZS EV,MG,2023,50,96.0,2034-09-22 16:45:00,2034-09-22 17:43:00,0.97,Mysore Station 2,Normal,27,18.4,129.0,220.8,Green Mobility,Mysore,Completed,Good,D3180,Cloudy,22.5,76.0,26.32,Healthy
EV3181,Mahindra XUV400,Mahindra,2023,39,94.0,2034-09-23 00:15:00,2034-09-23 00:45:00,0.5,Mysore Station 1,Fast,33,18.7,127.0,224.4,EV Fleet India,Mysore,Completed,Good,D3181,Rainy,22.5,76.0,26.32,Healthy
EV3182,MG Comet EV,MG,2023,17,96.0,2034-09-24 07:15:00,2034-09-24 07:17:00,0.03,Belagavi Station 2,Fast,34,4.2,306.0,50.4,Premium Fleet,Belagavi,Completed,Good,D3182,Cloudy,22.5,76.0,26.32,Healthy
EV3183,BYD Atto 3,BYD,2023,60,96.7,2034-09-25 17:00:00,2034-09-25 17:18:00,0.3,Belagavi Station 2,Fast,30,16.6,202.0,199.2,Eco Drive,Belagavi,Completed,Good,D3183,Sunny,22.5,76.0,26.32,Healthy
EV3184,Tata Punch EV,Tata,2023,35,93.6,2034-09-26 00:45:00,2034-09-26 02:04:00,1.32,Hubli Station 2,Normal,33,25.4,135.0,304.8,Green Mobility,Hubli,Completed,Good,D3184,Rainy,22.5,76.0,26.32,Healthy
EV3185,Kia EV6,Kia,2023,77,95.0,2034-09-27 15:30:00,2034-09-27 16:07:00,0.62,Bangalore Station 2,Fast,36,35.2,267.0,422.4,EV Fleet India,Bangalore,Completed,Good,D3185,Sunny,22.5,76.0,26.32,Healthy
EV3186,MG ZS EV,MG,2023,50,95.7,2034-09-28 00:00:00,2034-09-28 01:43:00,1.72,Bangalore Station 1,Normal,35,31.3,183.0,375.6,City EV,Bangalore,Completed,Good,D3186,Sunny,22.5,76.0,26.32,Healthy
EV3187,Tata Nexon EV,Tata,2023,40,96.9,2034-09-29 13:15:00,2034-09-29 14:00:00,0.75,Hubli Station 2,Fast,29,32.4,221.0,388.8,City EV,Hubli,Completed,Good,D3187,Rainy,22.5,76.0,26.32,Healthy
EV3188,MG ZS EV,MG,2023,50,94.1,2034-09-30 14:15:00,2034-09-30 14:44:00,0.48,Belagavi Station 2,Fast,34,19.6,179.0,235.2,Premium Fleet,Belagavi,Completed,Good,D3188,Rainy,22.5,76.0,26.32,Healthy
EV3189,BYD Seal,BYD,2023,82,96.0,2034-10-01 05:00:00,2034-10-01 06:07:00,1.12,Mangalore Station 1,Fast,29,49.8,255.0,597.6,Green Mobility,Mangalore,Completed,Good,D3189,Rainy,22.5,76.0,26.32,Healthy
EV3190,Tata Nexon EV,Tata,2023,40,97.3,2034-10-02 02:15:00,2034-10-02 03:04:00,0.82,Hubli Station 2,Normal,39,15.0,268.0,180,EV Fleet India,Hubli,Completed,Good,D3190,Cloudy,22.5,76.0,26.32,Healthy
EV3191,BYD Atto 3,BYD,2023,60,95.4,2034-10-03 15:15:00,2034-10-03 15:42:00,0.45,Hubli Station 1,Fast,31,24.3,280.0,291.60000000000002,Eco Drive,Hubli,Completed,Good,D3191,Cloudy,22.5,76.0,26.32,Healthy
EV3192,Tata Punch EV,Tata,2023,35,95.9,2034-10-04 07:00:00,2034-10-04 07:33:00,0.55,Mangalore Station 1,Fast,28,25.6,274.0,307.2,EV Fleet India,Mangalore,Completed,Good,D3192,Rainy,22.5,76.0,26.32,Healthy
EV3193,BYD Seal,BYD,2023,82,91.8,2034-10-05 01:00:00,2034-10-05 03:11:00,2.18,Mangalore Station 1,Normal,33,37.6,162.0,451.2,Premium Fleet,Mangalore,Completed,Good,D3193,Sunny,22.5,76.0,26.32,Healthy
EV3194,MG ZS EV,MG,2023,50,94.3,2034-10-06 01:30:00,2034-10-06 03:06:00,1.6,Mangalore Station 1,Normal,29,27.4,281.0,328.8,City EV,Mangalore,Completed,Good,D3194,Sunny,22.5,76.0,26.32,Healthy
EV3195,Hyundai Kona EV,Hyundai,2023,39,91.9,2034-10-07 20:15:00,2034-10-07 20:41:00,0.43,Mysore Station 1,Fast,27,22.9,148.0,274.8,Eco Drive,Mysore,Completed,Good,D3195,Rainy,22.5,76.0,26.32,Healthy
EV3196,Tata Nexon EV,Tata,2023,40,95.7,2034-10-08 21:00:00,2034-10-08 21:19:00,0.32,Bangalore Station 1,Fast,39,16.4,124.0,196.8,Green Mobility,Bangalore,Completed,Good,D3196,Cloudy,22.5,76.0,26.32,Healthy
EV3197,Tata Nexon EV,Tata,2023,40,91.6,2034-10-09 17:15:00,2034-10-09 17:48:00,0.55,Bangalore Station 2,Fast,29,21.9,101.0,262.8,Premium Fleet,Bangalore,Completed,Good,D3197,Cloudy,22.5,76.0,26.32,Healthy
EV3198,Tata Nexon EV,Tata,2023,40,96.6,2034-10-10 11:45:00,2034-10-10 12:06:00,0.35,Hubli Station 2,Fast,37,20.5,347.0,246,EV Fleet India,Hubli,Completed,Good,D3198,Cloudy,22.5,76.0,26.32,Healthy
EV3199,MG Comet EV,MG,2023,17,94.4,2034-10-11 20:45:00,2034-10-11 21:07:00,0.37,Mysore Station 2,Normal,38,7.3,83.0,87.6,Green Mobility,Mysore,Completed,Good,D3199,Rainy,22.5,76.0,26.32,Healthy
EV3200,Tata Curvv EV,Tata,2023,55,93.8,2034-10-12 13:30:00,2034-10-12 13:56:00,0.43,Belagavi Station 1,Fast,28,20.9,118.0,250.8,City EV,Belagavi,Completed,Good,D3200,Cloudy,22.5,76.0,26.32,Healthy
EV3201,Kia EV6,Kia,2023,77,95.6,2034-10-13 00:00:00,2034-10-13 01:10:00,1.17,Hubli Station 2,Fast,33,62.0,304.0,744,Premium Fleet,Hubli,Completed,Good,D3201,Cloudy,22.5,76.0,26.32,Healthy
EV3202,Kia EV6,Kia,2023,77,96.4,2034-10-14 03:30:00,2034-10-14 06:13:00,2.72,Belagavi Station 1,Normal,28,47.2,293.0,566.4,EV Fleet India,Belagavi,Completed,Good,D3202,Rainy,22.5,76.0,26.32,Healthy
EV3203,Tata Curvv EV,Tata,2023,55,95.1,2034-10-15 19:15:00,2034-10-15 21:13:00,1.97,Mangalore Station 2,Normal,28,35.5,184.0,426,EV Fleet India,Mangalore,Completed,Good,D3203,Rainy,22.5,76.0,26.32,Healthy
EV3204,Kia EV6,Kia,2023,77,92.8,2034-10-16 22:15:00,2034-10-16 23:16:00,1.02,Belagavi Station 2,Fast,32,49.1,344.0,589.20000000000005,Premium Fleet,Belagavi,Completed,Good,D3204,Rainy,22.5,76.0,26.32,Healthy
EV3205,MG ZS EV,MG,2023,50,95.1,2034-10-17 04:30:00,2034-10-17 05:04:00,0.57,Bangalore Station 1,Fast,28,24.6,272.0,295.2,Eco Drive,Bangalore,Completed,Good,D3205,Rainy,22.5,76.0,26.32,Healthy
EV3206,Tata Curvv EV,Tata,2023,55,96.3,2034-10-18 03:15:00,2034-10-18 03:41:00,0.43,Belagavi Station 1,Fast,27,24.5,204.0,294,Green Mobility,Belagavi,Completed,Good,D3206,Sunny,22.5,76.0,26.32,Healthy
EV3207,Kia EV6,Kia,2023,77,95.4,2034-10-19 03:30:00,2034-10-19 04:21:00,0.85,Hubli Station 2,Fast,31,47.3,79.0,567.6,City EV,Hubli,Completed,Good,D3207,Rainy,22.5,76.0,26.32,Healthy
EV3208,Tata Curvv EV,Tata,2023,55,96.1,2034-10-20 23:30:00,2034-10-21 00:22:00,0.87,Hubli Station 2,Normal,32,13.5,290.0,162,City EV,Hubli,Completed,Good,D3208,Sunny,22.5,76.0,26.32,Healthy
EV3209,BYD Atto 3,BYD,2023,60,94.4,2034-10-21 20:00:00,2034-10-21 20:29:00,0.48,Mangalore Station 1,Fast,31,23.9,244.0,286.8,City EV,Mangalore,Completed,Good,D3209,Rainy,22.5,76.0,26.32,Healthy
EV3210,Tata Nexon EV,Tata,2023,40,93.7,2034-10-22 04:45:00,2034-10-22 05:51:00,1.1,Hubli Station 2,Normal,30,18.0,271.0,216,EV Fleet India,Hubli,Completed,Good,D3210,Cloudy,22.5,76.0,26.32,Healthy
EV3211,BYD Atto 3,BYD,2023,60,94.7,2034-10-23 00:15:00,2034-10-23 01:14:00,0.98,Mangalore Station 2,Fast,28,43.9,95.0,526.79999999999995,Eco Drive,Mangalore,Completed,Good,D3211,Sunny,22.5,76.0,26.32,Healthy
EV3212,BYD Atto 3,BYD,2023,60,95.4,2034-10-24 08:45:00,2034-10-24 09:16:00,0.52,Mangalore Station 2,Fast,33,22.0,240.0,264,Premium Fleet,Mangalore,Completed,Good,D3212,Cloudy,22.5,76.0,26.32,Healthy
EV3213,Tata Nexon EV,Tata,2023,40,95.3,2034-10-25 02:45:00,2034-10-25 03:20:00,0.58,Hubli Station 1,Fast,39,23.6,184.0,283.2,Eco Drive,Hubli,Completed,Good,D3213,Cloudy,22.5,76.0,26.32,Healthy
EV3214,Hyundai Kona EV,Hyundai,2023,39,93.0,2034-10-26 12:15:00,2034-10-26 13:19:00,1.07,Bangalore Station 1,Normal,36,17.2,224.0,206.4,Green Mobility,Bangalore,Completed,Good,D3214,Rainy,22.5,76.0,26.32,Healthy
EV3215,BYD Seal,BYD,2023,82,92.8,2034-10-27 22:45:00,2034-10-27 23:37:00,0.87,Belagavi Station 2,Fast,39,48.0,184.0,576,Green Mobility,Belagavi,Completed,Good,D3215,Sunny,22.5,76.0,26.32,Healthy
EV3216,Tata Punch EV,Tata,2023,35,95.3,2034-10-28 22:30:00,2034-10-28 22:54:00,0.4,Bangalore Station 1,Fast,32,23.8,264.0,285.60000000000002,Premium Fleet,Bangalore,Completed,Good,D3216,Rainy,22.5,76.0,26.32,Healthy
EV3217,Tata Punch EV,Tata,2023,35,95.3,2034-10-29 12:00:00,2034-10-29 13:18:00,1.3,Belagavi Station 1,Normal,31,21.4,252.0,256.8,Green Mobility,Belagavi,Completed,Good,D3217,Sunny,22.5,76.0,26.32,Healthy
EV3218,Tata Curvv EV,Tata,2023,55,91.6,2034-10-30 01:30:00,2034-10-30 01:49:00,0.32,Mangalore Station 1,Fast,32,14.4,233.0,172.8,Green Mobility,Mangalore,Completed,Good,D3218,Cloudy,22.5,76.0,26.32,Healthy
EV3219,BYD Atto 3,BYD,2023,60,93.8,2034-10-31 10:30:00,2034-10-31 11:11:00,0.68,Bangalore Station 2,Fast,28,35.1,320.0,421.2,Green Mobility,Bangalore,Completed,Good,D3219,Sunny,22.5,76.0,26.32,Healthy
EV3220,Tata Punch EV,Tata,2023,35,92.7,2034-11-01 14:45:00,2034-11-01 15:07:00,0.37,Bangalore Station 2,Fast,34,20.1,322.0,241.2,City EV,Bangalore,Completed,Good,D3220,Cloudy,22.5,76.0,26.32,Healthy
EV3221,BYD Atto 3,BYD,2023,60,96.2,2034-11-02 22:45:00,2034-11-02 23:14:00,0.48,Belagavi Station 2,Fast,32,20.8,195.0,249.6,City EV,Belagavi,Completed,Good,D3221,Sunny,22.5,76.0,26.32,Healthy
EV3222,Tata Punch EV,Tata,2023,35,91.7,2034-11-03 08:30:00,2034-11-03 08:41:00,0.18,Hubli Station 1,Fast,31,11.8,308.0,141.6,Green Mobility,Hubli,Completed,Good,D3222,Cloudy,22.5,76.0,26.32,Healthy
EV3223,Tata Nexon EV,Tata,2023,40,93.6,2034-11-04 01:45:00,2034-11-04 02:02:00,0.28,Mysore Station 1,Fast,38,13.1,238.0,157.19999999999999,Green Mobility,Mysore,Completed,Good,D3223,Cloudy,22.5,76.0,26.32,Healthy
EV3224,Tata Curvv EV,Tata,2023,55,94.5,2034-11-05 20:15:00,2034-11-05 20:54:00,0.65,Hubli Station 1,Fast,31,36.8,238.0,441.6,Green Mobility,Hubli,Completed,Good,D3224,Cloudy,22.5,76.0,26.32,Healthy
EV3225,MG Comet EV,MG,2023,17,97.3,2034-11-06 17:45:00,2034-11-06 18:08:00,0.38,Mysore Station 2,Fast,38,14.8,213.0,177.6,Eco Drive,Mysore,Completed,Good,D3225,Rainy,22.5,76.0,26.32,Healthy
EV3226,MG Comet EV,MG,2023,17,95.5,2034-11-07 15:45:00,2034-11-07 15:49:00,0.07,Mysore Station 1,Fast,39,5.5,302.0,66,Eco Drive,Mysore,Completed,Good,D3226,Cloudy,22.5,76.0,26.32,Healthy
EV3227,Tata Nexon EV,Tata,2023,40,97.2,2034-11-08 06:30:00,2034-11-08 06:45:00,0.25,Mangalore Station 2,Fast,36,12.7,317.0,152.4,Eco Drive,Mangalore,Completed,Good,D3227,Rainy,22.5,76.0,26.32,Healthy
EV3228,Hyundai Kona EV,Hyundai,2023,39,95.7,2034-11-09 11:30:00,2034-11-09 12:18:00,0.8,Hubli Station 2,Normal,27,15.3,103.0,183.6,City EV,Hubli,Completed,Good,D3228,Rainy,22.5,76.0,26.32,Healthy
EV3229,Tata Nexon EV,Tata,2023,40,95.8,2034-11-10 12:45:00,2034-11-10 13:06:00,0.35,Belagavi Station 2,Fast,33,22.1,322.0,265.2,Eco Drive,Belagavi,Completed,Good,D3229,Sunny,22.5,76.0,26.32,Healthy
EV3230,Kia EV6,Kia,2023,77,95.7,2034-11-11 19:45:00,2034-11-11 22:13:00,2.47,Mysore Station 1,Normal,29,42.1,180.0,505.2,Premium Fleet,Mysore,Completed,Good,D3230,Rainy,22.5,76.0,26.32,Healthy
EV3231,Tata Punch EV,Tata,2023,35,92.9,2034-11-12 01:00:00,2034-11-12 02:02:00,1.03,Mysore Station 1,Normal,36,18.0,134.0,216,Green Mobility,Mysore,Completed,Good,D3231,Cloudy,22.5,76.0,26.32,Healthy
EV3232,Tata Curvv EV,Tata,2023,55,93.6,2034-11-13 00:00:00,2034-11-13 01:13:00,1.22,Mangalore Station 1,Normal,31,20.0,279.0,240,City EV,Mangalore,Completed,Good,D3232,Cloudy,22.5,76.0,26.32,Healthy
EV3233,BYD Seal,BYD,2023,82,96.2,2034-11-14 13:45:00,2034-11-14 14:46:00,1.02,Mangalore Station 2,Fast,29,48.2,306.0,578.4,EV Fleet India,Mangalore,Completed,Good,D3233,Cloudy,22.5,76.0,26.32,Healthy
EV3234,Mahindra XUV400,Mahindra,2023,39,95.3,2034-11-15 06:45:00,2034-11-15 08:12:00,1.45,Belagavi Station 2,Normal,28,27.4,293.0,328.8,City EV,Belagavi,Completed,Good,D3234,Rainy,22.5,76.0,26.32,Healthy
EV3235,BYD Atto 3,BYD,2023,60,95.9,2034-11-16 00:15:00,2034-11-16 02:01:00,1.77,Hubli Station 2,Normal,34,30.0,70.0,360,City EV,Hubli,Completed,Good,D3235,Rainy,22.5,76.0,26.32,Healthy
EV3236,MG ZS EV,MG,2023,50,93.1,2034-11-17 17:15:00,2034-11-17 18:58:00,1.72,Mangalore Station 2,Normal,28,32.4,174.0,388.8,City EV,Mangalore,Completed,Good,D3236,Rainy,22.5,76.0,26.32,Healthy
EV3237,Tata Nexon EV,Tata,2023,40,93.0,2034-11-18 17:30:00,2034-11-18 18:01:00,0.52,Belagavi Station 1,Fast,32,22.8,178.0,273.60000000000002,EV Fleet India,Belagavi,Completed,Good,D3237,Sunny,22.5,76.0,26.32,Healthy
EV3238,MG ZS EV,MG,2023,50,95.6,2034-11-19 09:30:00,2034-11-19 09:49:00,0.32,Mangalore Station 1,Fast,37,20.5,77.0,246,City EV,Mangalore,Completed,Good,D3238,Rainy,22.5,76.0,26.32,Healthy
EV3239,Kia EV6,Kia,2023,77,92.0,2034-11-20 09:30:00,2034-11-20 10:30:00,1.0,Hubli Station 1,Fast,39,49.6,173.0,595.20000000000005,City EV,Hubli,Completed,Good,D3239,Cloudy,22.5,76.0,26.32,Healthy
EV3240,MG Comet EV,MG,2023,17,95.6,2034-11-21 22:00:00,2034-11-21 22:26:00,0.43,Mysore Station 2,Normal,37,8.5,164.0,102,EV Fleet India,Mysore,Completed,Good,D3240,Rainy,22.5,76.0,26.32,Healthy
EV3241,Tata Punch EV,Tata,2023,35,96.1,2034-11-22 03:15:00,2034-11-22 03:31:00,0.27,Mangalore Station 2,Fast,29,10.4,252.0,124.8,Green Mobility,Mangalore,Completed,Good,D3241,Sunny,22.5,76.0,26.32,Healthy
EV3242,BYD Seal,BYD,2023,82,96.7,2034-11-23 09:45:00,2034-11-23 10:22:00,0.62,Hubli Station 2,Fast,38,26.8,256.0,321.60000000000002,Eco Drive,Hubli,Completed,Good,D3242,Cloudy,22.5,76.0,26.32,Healthy
EV3243,Tata Curvv EV,Tata,2023,55,95.9,2034-11-24 20:15:00,2034-11-24 22:15:00,2.0,Mysore Station 2,Normal,34,37.2,251.0,446.4,EV Fleet India,Mysore,Completed,Good,D3243,Cloudy,22.5,76.0,26.32,Healthy
EV3244,Tata Curvv EV,Tata,2023,55,91.9,2034-11-25 02:00:00,2034-11-25 02:15:00,0.25,Bangalore Station 1,Fast,34,12.6,266.0,151.19999999999999,City EV,Bangalore,Completed,Good,D3244,Cloudy,22.5,76.0,26.32,Healthy
EV3245,Kia EV6,Kia,2023,77,91.5,2034-11-26 18:30:00,2034-11-26 19:43:00,1.22,Hubli Station 1,Fast,38,57.8,317.0,693.6,Eco Drive,Hubli,Completed,Good,D3245,Sunny,22.5,76.0,26.32,Healthy
EV3246,Kia EV6,Kia,2023,77,93.6,2034-11-27 10:45:00,2034-11-27 11:28:00,0.72,Mysore Station 1,Fast,29,32.2,166.0,386.4,EV Fleet India,Mysore,Completed,Good,D3246,Sunny,22.5,76.0,26.32,Healthy
EV3247,BYD Atto 3,BYD,2023,60,95.5,2034-11-28 16:30:00,2034-11-28 16:49:00,0.32,Hubli Station 1,Fast,38,20.4,152.0,244.8,City EV,Hubli,Completed,Good,D3247,Rainy,22.5,76.0,26.32,Healthy
EV3248,Tata Punch EV,Tata,2023,35,92.6,2034-11-29 20:45:00,2034-11-29 21:09:00,0.4,Mysore Station 2,Fast,39,18.6,277.0,223.2,City EV,Mysore,Completed,Good,D3248,Rainy,22.5,76.0,26.32,Healthy
EV3249,Tata Nexon EV,Tata,2023,40,93.3,2034-11-30 06:45:00,2034-11-30 07:53:00,1.13,Mysore Station 2,Normal,33,19.8,218.0,237.6,Green Mobility,Mysore,Completed,Good,D3249,Rainy,22.5,76.0,26.32,Healthy
EV3250,Tata Nexon EV,Tata,2023,40,97.3,2034-12-01 16:30:00,2034-12-01 17:47:00,1.28,Mangalore Station 2,Normal,35,23.8,221.0,285.60000000000002,Premium Fleet,Mangalore,Completed,Good,D3250,Cloudy,22.5,76.0,26.32,Healthy
EV3251,Mahindra XUV400,Mahindra,2023,39,94.6,2034-12-02 15:15:00,2034-12-02 16:05:00,0.83,Belagavi Station 1,Normal,28,13.3,255.0,159.6,EV Fleet India,Belagavi,Completed,Good,D3251,Cloudy,22.5,76.0,26.32,Healthy
EV3252,Tata Curvv EV,Tata,2023,55,96.7,2034-12-03 20:00:00,2034-12-03 20:32:00,0.53,Hubli Station 1,Fast,33,20.3,310.0,243.6,Green Mobility,Hubli,Completed,Good,D3252,Rainy,22.5,76.0,26.32,Healthy
